Essay	Attribution	Description	Label	License	Manifest	Title	URL	
great-expectations-guildhall	Reproduced from an original F. Frith & Co postcard		The Guildhall				https://stor.artstor.org/stor/5f118363-1cb7-4377-9fdf-d6983e5f0307	
great-expectations-guildhall	Chris Downer		The Guildhall, Rochester				https://upload.wikimedia.org/wikipedia/commons/b/b9/Rochester_Guildhall.jpg	
pickwick-papers-leather-bottle	Scan by Philip V. Allingham, www.victorianweb.org		Leather Bottle				images/leather-bottle.jpg	
pickwick-papers-leather-bottle	Benjamin Mortley		Leather Bottle				https://stor.artstor.org/stor/5aae08bd-3755-49e9-b144-25809d990abe	
pickwick-papers-leather-bottle	Benjamin Mortley		Leather Bottle				https://stor.artstor.org/stor/5aae08bd-3755-49e9-b144-25809d990abe	
pickwick-papers-leather-bottle	Benjamin Mortley		Leather Bottle				https://stor.artstor.org/stor/e3cea4a0-257a-41c5-836a-6a9a7e73be07	
david-copperfield-curated-walk						Cover of serial, _David Copperfield_ by Charles Dickens	images/Copperfield_cover_serial.jpg	
david-copperfield-curated-walk			Bridge at Rochester				https://stor.artstor.org/stor/b20551a2-aa18-453c-b464-69a72531d6ac	
david-copperfield-curated-walk			The Micawbers at Canterbury				https://stor.artstor.org/stor/360206a8-3604-42df-806f-0059dbbf2b85	
david-copperfield-curated-walk	Artwork by Frank Reynolds (1876-1853), Public domain, via Wikimedia Commons		David reaches Canterbury				https://upload.wikimedia.org/wikipedia/commons/d/de/David_reaches_Canterbury%2C_from_David_Copperfield_art_by_Frank_Reynolds.jpg	
david-copperfield-curated-walk						The Eldest Miss Larkins	images/The Eldest Miss Larkins T00072-21.jpg	
david-copperfield-curated-walk			Uriah Heep				images/Heep of Infamy M00002-10.jpg	
dickens-broadstairs	Photochrom Print Collection, Public domain, via Wikimedia Commons		From the cliffs, Broadstairs				https://upload.wikimedia.org/wikipedia/commons/d/d4/From_the_cliffs%2C_Broadstairs%2C_England-LCCN2002696430.jpg	
dickens-broadstairs	Unknown author, Public domain, via Wikimedia Commons		From the gardens, Broadstairs				https://upload.wikimedia.org/wikipedia/commons/8/8a/From_the_gardens%2C_Broadstairs%2C_England.jpg	
dickens-broadstairs	Houghton Library, Public domain, via Wikimedia Commons		Wilkie Collins, Harvard Theatre Collection				https://upload.wikimedia.org/wikipedia/commons/4/4d/Harvard_Theatre_Collection_-_Wilkie_Collins_TCS_1.5553.jpg	
dickens-broadstairs			Bleak House, Broadstairs				https://stor.artstor.org/stor/887cf466-0aa5-4989-a3ba-02c786a5d29d	
dickens-broadstairs			Dickens' House, Broadstairs				https://stor.artstor.org/stor/14998065-2aae-464e-9015-45036a05a19b	
dickens-broadstairs	Nigel Cox		Broadstairs, the Royal Albion Hotel, formerly Ballard's				https://upload.wikimedia.org/wikipedia/commons/3/3d/Broadstairs%2C_The_Royal_Albion_Hotel_-_geograph.org.uk_-_460266.jpg	
dickens-broadstairs			Early 20C postcard showing the view from Bleak House				https://stor.artstor.org/stor/0badef45-31a2-4639-9599-ec3aa2bd4d42	
edwin-drood-eastgate-house	Benjamin Mortley		Eastgate House				https://stor.artstor.org/stor/4bcb5ff3-1a7b-4d15-943d-36c283e418e0	
edwin-drood-eastgate-house	Benjamin Mortley		Bull Hotel				https://stor.artstor.org/stor/71d79942-8b89-4986-93c1-26ac1891d108	
edwin-drood-eastgate-house	Benjamin Mortley		Swiss Chalet				https://stor.artstor.org/stor/f4286803-649c-4c6d-8399-444096dc1eb9	
edwin-drood-eastgate-house	Benjamin Mortley		Eastgate House				https://stor.artstor.org/stor/9aff6e05-5788-4668-a69b-fbf5f2b7006b	
great-expectations-comports	Tony Grist, CC0, via Wikimedia Commons		Pip's Graves				https://upload.wikimedia.org/wikipedia/commons/f/ff/%22Pip%27s_Graves%22%2C_Cooling.jpg	
great-expectations-comports	Clem Rutter, Rochester Kent, CC BY-SA 3.0, via Wikimedia Commons		High Halstow				https://upload.wikimedia.org/wikipedia/commons/4/47/HighHalstow3087.JPG	
great-expectations-comports	ClemRutter, Rochester, Kent, CC BY-SA 3.0, via Wikimedia Commons		Pip's Graves, Cooling Church				https://upload.wikimedia.org/wikipedia/commons/2/2a/CoolingChurch6507.JPG	
great-expectations-comports	Hywel Williams,  CC BY-SA 2.0		Salt marshes and reclaimed land near Cooling				https://upload.wikimedia.org/wikipedia/commons/2/2e/Salt_Marshes_and_reclaimed_land_near_Cooling_-_geograph.org.uk_-_47334.jpg	
dickens-swiss-chalet			The Chalet at Gadshill Rochester, Kent Source: Forster, II, 153				images/swiss chalet1.jpg	
dickens-swiss-chalet	Benjamin Mortley		Gad's Hill, Rochester				https://stor.artstor.org/stor/5c3cfffa-911e-44cf-ab35-28b94bf80418	
dickens-swiss-chalet	Public domain, via Wikimedia Commons		Artwork by Frank Reynolds (1876-1953)				https://upload.wikimedia.org/wikipedia/commons/5/51/Dora_Spenlow_from_David_Copperfield_art_by_Frank_Reynolds.jpg	
dickens-swiss-chalet	Benjamin Mortley		Dickens's Writing Chalet				https://stor.artstor.org/stor/11fbd10c-4977-45e6-8713-df4c593a5574	
dickens-gads-hill	©The British Library Board Maps CC.5.C.2. Plate 2		Gads southview				images/Gadsgroundplan.JPG	
dickens-gads-hill	Benjamin Mortley		Gads Hill				https://stor.artstor.org/stor/5c3cfffa-911e-44cf-ab35-28b94bf80418	
dickens-gads-hill	Samuel Hollyer, Public domain, via Wikimedia Commons		Dickens at Gad's Hill				https://upload.wikimedia.org/wikipedia/commons/6/60/Engraving_of_Dickens_at_Gad%27s_Hill%2C_Samuel_Hollyer.png	
dickens-gads-hill	©The British Library Board Maps CC.5.C.2. Plate 1		Gads plan				images/Gadsplan.JPG	
david-copperfield-dover-road						Moule's County Maps: the East and South-East of England. Bracken Books, 1994.	images/Moule.jpg	
david-copperfield-dover-road	By kind permission of Patrick Marrin		Thomas Kitchin map				/18c/images/1U8A1416-01 18C map Thos Kitchin.jpeg	
david-copperfield-dover-road						John Speed's England : a coloured facsimile of the maps and text from the theatre of the Empire of Great Britaine, first edition, 1611 / Pt. 2, Kent, Sussex, Surrey, Berkshire, Middlesex, Essex, Suffolk, Norfolk, Hertfordshire, Buckinghamshire. John Arlott, ed. Pheonix, 1953.	images/Speed.jpg	
david-copperfield-dover-road						O.S. map of Kent 1873. Reproduced with the permission of the National Library of Scotland.	images/OS1873.jpg	
19c-leather-and-dust	Artwork by Frank Reynolds (1876-1853), Public domain, via Wikimedia Commons		David reaches Canterbury				https://upload.wikimedia.org/wikipedia/commons/d/de/David_reaches_Canterbury%2C_from_David_Copperfield_art_by_Frank_Reynolds.jpg	
19c-leather-and-dust		Canterbury, Mercery Lane (2011)	Canterbury, Mercery Lane	Palickap, CC BY-SA 3.0, via Wikimedia Commons			https://upload.wikimedia.org/wikipedia/commons/f/fe/Canterbury%2C_Mercery_Lane.jpg	
19c-leather-and-dust	Unknown author, Public domain, via Wikimedia Commons		John McAdam (1756 - 1836), Scottish engineer and road-builder				https://upload.wikimedia.org/wikipedia/commons/e/e2/John_Macadam_%281827%E2%80%931865%29.jpg	
19c-leather-and-dust	Harper, Charles George, Public domain, via Wikimedia Commons		The Dover Road				https://upload.wikimedia.org/wikipedia/commons/f/f2/The_Dover_road_%28Page_85%29_BHL25262433.jpg	
19c-leather-and-dust			David Copperfield - shoes				/dickens/images/DCshoeswaiter.jpg	
19c-leather-and-dust			David Copperfield - shoes				/dickens/images/DCaunt.jpg	
dickens-staplehurst	©The British Library Board. F60118-30 Images Online		Staplehurst Rail Crash				images/Staplehurst.jpg	
dickens-staplehurst	Illustrated London News, Public domain, via Wikimedia Commons		Staplehurst Rail Crash				https://upload.wikimedia.org/wikipedia/commons/b/b8/Staplehurst_rail_crash.jpg	
pickwick-papers	1828 Adlard		Rochester Bridge				https://stor.artstor.org/stor/b20551a2-aa18-453c-b464-69a72531d6ac	
pickwick-papers			The Monthly Wrapper by Robert Seymour				images/ppwrapper.jpg	
pickwick-papers	Benjamin Mortley		Gad's Hill				https://stor.artstor.org/stor/5c3cfffa-911e-44cf-ab35-28b94bf80418	
pickwick-papers	Benjamin Mortley		Leather Bottle				https://stor.artstor.org/stor/5aae08bd-3755-49e9-b144-25809d990abe	
pickwick-papers	Scanned image and text by Philip V. Allingham		Pickwick Papers				images/pickwick-papers-victorian-web.jpg	
pickwick-papers	Public domain, via Wikimedia Commons		The Medway, Chatham. Photochrom Print Collection				/19c/images/The_Medway_Chatham_England-LCCN2002711859.jpg	
pickwick-papers	By kind permission of Martin Crowther		Redcoats by the coast				https://stor.artstor.org/stor/9892bd49-0ecf-4513-a85d-00fc939769da	
pickwick-papers	Kyd (Joseph Clayton Clarke), Public domain, via Wikimedia Commons		Mr Pickwick, 1889				https://upload.wikimedia.org/wikipedia/commons/4/4f/Mr_Pickwick_1889_Dickens_The_Pickwick_Papers_character_by_Kyd_%28Joseph_Clayton_Clarke%29.jpg	
david-copperfield-canterbury			Little Inn, Dickens Land				images/In Dickens Land. The Little Inn, Canterbury.JPG	
david-copperfield-canterbury			Mint Yard 12079 Kings School				https://stor.artstor.org/stor/c7538ee6-6e4e-4321-a748-578148758e2a	
david-copperfield-canterbury	DaKey2insight, CC BY-SA 4.0, via Wikimedia Commons		Abode Hotel, Canterbury				https://upload.wikimedia.org/wikipedia/commons/6/6f/Abode_Hotel_Canterbury.jpg	
david-copperfield-canterbury	Artwork by Frank Reynolds (1876-1853), Public domain, via Wikimedia Commons		David reaches Canterbury				https://upload.wikimedia.org/wikipedia/commons/d/de/David_reaches_Canterbury%2C_from_David_Copperfield_art_by_Frank_Reynolds.jpg	
dickens-chatham	Copyright Ancestryimages.com n4335		Chatham Dock Yard, engraved by R.Roffe after a drawing by G.Shepherd, published in W.H.Ireland's The County of Kent, 1832.				/dickens/images/Chatham Dockyard.jpg	
dickens-chatham	User Verne Equinox on en.wikipedia, Public domain, via Wikimedia Commons		Engraving of Chatham Dockyard from Fort Pitt from Ireland's History of Kent, Vol. 4, 1831. Drawn by G. Sheppard, engraved by R. Roffe.				https://upload.wikimedia.org/wikipedia/commons/d/d7/ChathamMedway.jpg	
dickens-chatham	Joseph Farington, Public domain, via Wikimedia Commons		Joseph Farington (1747-1821) - Chatham Dockyard - BHC1782 - Royal Museums Greenwich				https://upload.wikimedia.org/wikipedia/commons/1/14/Joseph_Farington_%281747-1821%29_-_Chatham_Dockyard_-_BHC1782_-_Royal_Museums_Greenwich.jpg	
dickens-chatham			Chatham Dockyard				https://stor.artstor.org/stor/f04e222b-2912-487e-8194-b1a6e24c51c1	
dickens-biography	Herbert Watkins (1828–1916), Public domain, via Wikimedia Commons		Charles Dickens, 29 April, 1858				https://upload.wikimedia.org/wikipedia/commons/5/56/Charles_Dickens_by_Herbert_Watkins_29_April_1858_%28alternate%29.jpg	
dickens-biography	Internet Archive Book Images, No restrictions, via Wikimedia Commons		Satis House, Charles Dickens and Rochester (1880)				https://upload.wikimedia.org/wikipedia/commons/a/aa/Charles_Dickens_and_Rochester_%281880%29_%2814581635499%29.jpg	
dickens-biography	Illustrated London News, Public domain, via Wikimedia Commons		Staplehurst rail crash				https://upload.wikimedia.org/wikipedia/commons/b/b8/Staplehurst_rail_crash.jpg	
dickens-biography	Harper, Charles George, 1863-1943, No restrictions, via Wikimedia Commons		The Dover Road: Annals of an Ancient Turnpike				https://upload.wikimedia.org/wikipedia/commons/7/79/The_Dover_road_-_annals_of_an_ancient_turnpike_%281922%29_%2820995540465%29.jpg	
dickens-biography	Internet Archive Book Images, No restrictions, via Wikimedia Commons		Charles Dickens and Rochester (1880)				https://upload.wikimedia.org/wikipedia/commons/b/ba/Charles_Dickens_and_Rochester_%281880%29_%2814788137593%29.jpg	
dickens-biography							images/Dickens_Land_books.jpg	
great-expectations-curated-walk						The marshes	images/Cooling_Marshes.jpg	
great-expectations-curated-walk						West View of the City of Rochester	images/Rochester_1828.jpg	
great-expectations-curated-walk						Pip at the finger post	images/Pipatpost.jpg	
great-expectations-curated-walk						Restoration House	images/RestorationHouse.JPG	
great-expectations-curated-walk							images/Ship_and_Lobster.jpg	
17c-sheppey-at-war	by Willem Schellinks, Rijksmuseum, CC0, via Wikimedia Commons		The raid on the Medway				https://upload.wikimedia.org/wikipedia/commons/0/0e/The_Raid_on_the_Medway_by_Willem_Schellinks_Rijksmuseum_Amsterdam_SK-C-1737.jpg	
17c-sheppey-at-war	Peter van de Velde, Public domain, via Wikimedia Commons		Dutch Attack on the Medway, 9-14th June				https://upload.wikimedia.org/wikipedia/commons/8/85/Dutch_Attack_on_the_Medway%2C_9-14_June_1667_RMG_BHC0293.tiff	
17c-william-harvey	Immanuel Giel, via Wikimedia Commons		Statue of William Harvey in Folkestone	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/2/2f/Harvey-in-Folkestone.JPG	
17c-william-harvey	Public domain, via Wikimedia Commons		Gate of Honour, Gonville and Caius College, picture circa 1870				https://upload.wikimedia.org/wikipedia/commons/7/7b/Cambridge_University%2C_Gate_of_Honour%2C_Gonville_%26_Caius_College.jpg	
17c-william-harvey	Public domain, via Wikimedia Commons		Painting of Matthew Parker (1504-1575), Archbishop of Canterbury, by an unidentified painter of the Flemish School				https://upload.wikimedia.org/wikipedia/commons/1/13/Archbishop_Matthew_Parker.jpg	
17c-william-harvey	Public domain, via Wikimedia Commons		Girolamo Fabrizi d’Acquapendente (1537-1619)				https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Girolamo_Fabrizi_d%27Acquapendente.jpg/1185px-Girolamo_Fabrizi_d%27Acquapendente.jpg	
17c-william-harvey	Wellcome Trust, CY-BY-4.0, via Wikimedia Commons		Portrait of Galen				https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Portrait_of_Galen_Wellcome_L0000098.jpg/925px-Portrait_of_Galen_Wellcome_L0000098.jpg	
17c-william-harvey	Public domain, via Wikimedia Commons		Portrait of René Descartes by Frans Hals, held in the Louvre Museum				https://upload.wikimedia.org/wikipedia/commons/7/73/Frans_Hals_-_Portret_van_Ren%C3%A9_Descartes.jpg?20070918183619	
17c-william-harvey	Wellcome Trust, CY-BY-4.0, via Wikimedia Commons		Line engraving of Caspar Hofmann				https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Caspar_Hofmann._Line_engraving._Wellcome_V0002831.jpg/985px-Caspar_Hofmann._Line_engraving._Wellcome_V0002831.jpg	
17c-william-harvey	Wellcome Trust, CY-BY-4.0, via Wikimedia Commons		Portrait of Jean Riolan the younger by Lasne, 1626				https://upload.wikimedia.org/wikipedia/commons/8/8a/Portrait_of_Jean_Riolan_the_younger_by_Lasne%2C_1626_Wellcome_L0002158_f.jpg	
17c-william-harvey	Wellcome Trust, CY-BY-4.0, via Wikimedia Commons		Title page of Harvey’s _Exercitationes de generatione animalium_ (1651)				https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/W._Harvey%2C_Exercitationes_de_generatione_ani_Wellcome_L0032301.jpg/814px-W._Harvey%2C_Exercitationes_de_generatione_ani_Wellcome_L0032301.jpg	
17c-william-harvey	Public domain, via Wikimedia Commons		Engraving of William Harvey from William Stirling’s _Some apostles of physiology_ (1902)				https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Some_apostles_of_physiology_-_being_an_account_of_their_lives_and_labours%2C_labours_that_have_contributed_to_the_advancement_of_the_healing_art_as_well_as_to_the_prevention_of_disease_%281902%29_%2814781324281%29.jpg/744px-thumbnail.jpg	
17c-behn-biography	Peter Lely, Public domain, via Wikimedia Commons		Aphra Behn				https://upload.wikimedia.org/wikipedia/commons/3/30/Aphra_Behn_by_Peter_Lely_ca._1670.jpg	
17c-behn-biography	Mrs Aphra Behn, Public domain, via Wikimedia Commons		Feignd Curtizans				https://upload.wikimedia.org/wikipedia/commons/6/67/Feignd_Curtizans_by_Aphra_Behn_title_page.jpg	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		John Tradescant the Younger, unknown artist, painted 1652				https://upload.wikimedia.org/wikipedia/commons/4/46/John_Tradescant_the_Younger.jpg?20071209122527	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		John Tradescant the Elder, attributed to Cornelis de Neve, 1638-1665				https://upload.wikimedia.org/wikipedia/commons/5/57/John_Tradescant_the_elder.jpg?20190619065813	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		The Ark, Lambeth, depicted in Thomas Allen’s _The History and Antiquities of the Parish of Lambeth, and the Archiepiscopal Palace, in the County of Surrey_ (1827)				https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Tradescant%27s_Ark.jpg/1600px-Tradescant%27s_Ark.jpg?20140331201243	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		Oatlands Palace, c. 17th century				https://upload.wikimedia.org/wikipedia/commons/7/74/Palace_-_Oatlands.jpg?20070528194556	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		Henrietta Maria of France, 1632, by Anthony van Dyck				https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/HenriettaMariaofFrance03.jpg/944px-HenriettaMariaofFrance03.jpg?20190914200701	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		Three Dodos, from Richard Owen’s _Memoir of the Dodo_ (1866)				https://upload.wikimedia.org/wikipedia/commons/f/fd/3_Dodos.jpg?20181124193128	
17c-john-tradescant-younger	Public domain, via The Garden’s Trust		The title page of the _Museum Tradescantianum_ catalogue, featuring John Tradescant the Elder				https://thegardenstrustblog.files.wordpress.com/2020/04/screenshot-92.png	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		Elias Ashmole, c.1687-c.1689, after John Riley				https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Elias_Ashmole_by_John_Riley.jpg/968px-Elias_Ashmole_by_John_Riley.jpg?20101017112849	
17c-john-tradescant-younger	Public domain, via Wikimedia Commons		Edward Hyde, 1st Earl of Clarendon, c.1671, by Adriaen Hanneman				https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Edward_Hyde%2C_1st_Earl_of_Clarendon_by_Adriaen_Hanneman.jpg/612px-Edward_Hyde%2C_1st_Earl_of_Clarendon_by_Adriaen_Hanneman.jpg?20091204062317	
17c-john-tradescant-younger	Lewis Clarke via Wikimedia Commons, CC BY-SA 2.0		Ashmolean Museum, 2014				https://upload.wikimedia.org/wikipedia/commons/6/6d/Ashmolean_Museum_in_July_2014.jpg	
17c-john-tradescant-younger	Rosakoalaglitzereinhorn via Wikimedia Commons, CC BY-SA 3.0		Knot Garden and St Mary's Church Lambeth				https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/London_garden_museum_-20_garden_and_church.JPG/1496px-London_garden_museum_-20_garden_and_church.JPG?20120416072103	
